그래? 다행이네.그런데 혹시 저번에 말했던 큰 아들이…,연락 패턴을 살펴보세요.
왜 말 안했어요?왠지 말하면 안될 것 같아서요.,벚꽃 놀이 가자고 연락해 보세요.
선생님께서도 제 부끄러운 모습을 많이 봤잖아요! 술 취해서 말도 안되는 짓도 했고 코골며 자는 것도 봤고!….네?,너무 걱정하지 마세요.
아…학생에게만은 도덕적인 선생님이고 싶어. 날 경멸의 눈으로 쳐다보면 어떻게 해.,성공적으로 마치길 바랄게요.
네… 안녕하세요. 저기 그런데 더 가면 부딪히실 거 같은데.아. 제가 딴 생각을 하다가 큰일 날 뻔 했네요. 고맙습니다!,마음은 식혀지지 않았나봐요.
술 취해서 아무한테나 막 한 거예요?막은 아닌데 어쩌다보니 선생님이 잘못을…,쉬어야 충전도 되죠.
아니요 괜찮아요. 평소에 공부도 안하고 저 공부해도 점수 잘 안 나와요.그게 담임선생님 앞에서 할 말이냐. 내가 너 1학년 때 성적을 봤는데 2학년 때는 조금 더 노력해야 하지 않을까?,앞머리만이라도 감으세요.
지하철역 안에서 만나면 괜찮지 않을까요? 예식장도 지하철이랑 연결돼서 밖으로 나가지 않아도 된다고 하던데.그러면 되겠네요! 그럼 역에서 한시쯤에 보면 될까요?,한창 달달할 때네요.
그래? 그런데 오늘 무슨 요일이지?,새로운 곳에서 적응하고 더 잘할 수 있을 거예요.
왜? 편하게 내 차 타고 가지?나도 일이 있어서.,다른 사람과 다녀보세요.
그게 뭐 그렇게 대수라고.너 혹시 갈아탄 거 아니냐?,제가 당신을 좋아하고 있어요.
주말이라 그런지… 지하철에 사람들이 진짜 많네요.으아…!,미련이 남았나봐요.
어쩌지? 이미 식은 시작됐을텐데.그러게요.,소비 조절을 못하면 없애는 것도 방법이 될 거예요.
농담이에요. 천천히 갈게요.안돼요! 그럼 늦을지도 몰라요!,연애 중인 사람에게는 연락하지 않는 게 좋을 것 같아요.
저도요.식장이 8층이라고 했죠?,생각을 정리할 시간이 필요할 거 같아요.
엄청 뛰었나 보네요. 아직도 얼굴이 빨개요.하하 그런가요.,너무 늦지 않았길 바라요
네 제가 조금 상의 드리고 싶은 일이 있어서요.무슨 일인데요?,따뜻하게 관리하세요.
네? 어떤…어…동네 분위기나 또 주변에 괜찮은 집이 있는지 뭐 그런거요!,이런 고민 하지 말고 자신을 더 소중히 여겨주세요.
학부모님한테 전화가 와서요.왜요? 학생한테 무슨 일이라도 생겼대요?,저도 영화 보여주세요.
어. 오지마.네가 요즘 이 형에 대한 존경심이 많이 사라진 거 같아.,저도 사랑해주세요.
아니 그런게 아니라 그게…!선생님은 좀 다른 줄 알았는데…. 역시 우린 서로를 이해 할 수 없었나봐요.,내가 원하는 것보다 다른 사람이 원하는 것을 더 우선순위에 두넌 것이에요.-울라프
누가 나한테 고소공포증 낫게 도와줄게 라고 말하면 이렇게 짜증낼 거 같거든.그럼 사실대로 말해.,에너지가 필요한 순간이네요.
그럼 계속 그렇게 살다가 학교 옮길 때 쯤 사실대로 말하든가.그… 그럴까?,후회가 남는 것 보단 연락하는게 낫죠.
선생님은 안 피우시나 봐요.원래는 피웠는데 끊었어요. 조카가 집에 너무 자주 놀러와서 혹시라도 영향 줄까봐요.,고민이 많은가 봐요.
제가 극복하게 도와드릴까요?왜… 갑자기 그런 말을…,이젠 기억을 놓아주세요.
게임방~학생이 공부는 안하고…,남의 학교 이제 가지 마세요.
저야말로 내키지 않을 수도 있던 일인데 수락해주셔서 감사하죠. 저희가 대부분 학교에 있긴 하지만 야외활동도 있으니까요.그래도 그 때 알레르기라고 말해주신 덕분에 밖에 같이 있어도 핑계거리가 생겨서 다행이에요.,친구로서와 이성으로서 보는 눈이 달랐나봐요.
호랑이요? 멋있다? 귀엽다?그런데 그 호랑이가 만약 우리 밖으로 나와서 앞에 있으면 어떨 거 같아요?,돈을 모아 땅을 사세요.
네? 아뇨 안 가져왔어요. 선생님은요?저도요. 안 가져왔어요.,예쁘게 깎아요!
힘내세요.선생님은 수학 담당이라 좋겠어요. 답이 확실하잖아요.,순간 실수할 수 있겠다 판단되면 용서하고 기회를 주세요.
이게 편해서…평균 점수가 2점 올랐네. 그런데 수학은 더 떨어졌잖아! 어떻게 25점이 나올 수가 있어? 찍어도 이거보단 잘 나오겠다!,그 속에서 가치와 의미를 찾아보세요.
내가 아는 친구 집에 새벽에만 개를 돌봐줬으면 하는 애가 있거든. 그래서 우리 집에서 잠시 맡으면 안될까? 새벽에만!너… 내가 성적가지고 조금 뭐라고 했다고 이런 식으로 괴롭히는 거냐?,당신이요.
그게 아니라…! 좋아하는 사람이 있다는 소리에 놀랐다기 보단 그 말을 듣고도 아무렇지도 않았던 나한테 놀랐어.뭐?,지금보다 더 잘 살 거예요.
현수막이네요? 4년 연속… 학교 폭력 없는 깨끗한 학교…?우리 학교 지금 교장이 부임된 이후로 한 번도 학교폭력이 일어난 적이 없대요.,밥 사줄 친구를 찾아 보세요~
하하.왜요? ,전형적인 꼰대 스타일이네요.
네? 아 아닐거에요! 저희 반 애들 그런 애들 아니에요!제가 잘못 생각 하는 걸 수도 있어요. 그래도 한 번 알아보시는 게 어떨까 해서요.,사랑이 헤아릴 수 없어서 그렇기도 해요.
아 방금 봤어. 분위기가 조금 이상해서 따라가 봤거든. 그런데 여자애 하나가 맞고 있었는데…진짜 그랬어?,저는 오래 살고 싶어요.
담배 피우고 싶어하는 얼굴인 거 같아서.흡연실 가서 피워,그대로인 건 없어요.
어?저 어차피 조금 있으면 전학 가잖아요. 전학갈 때 까지만 참으면 돼요.,숨 쉴만 했으면 좋겠네요.
그래 친구들끼리 다툴 수도 있어. 그런데 친구들끼리 다투면 속상하지 않아? 너희들은 지금 전혀 그래보이지 않는데.선생님은 한 번도 친구랑 싸워본 적 없어요? 우리가 폭력을 행사한거라면 지금 우리 학교 학생 절반은 가해자일걸요?,사전도 사람이 만드니까 이해해주세요.
피해 학생이 원하질 않아요. 조금 있으면 전학 가니까 그냥 아무것도 안 하겠대요.지금 너무 힘들어서 그러는 걸 거예요.,그런 일이 가능한지 몰랐네요.
넌 어디 해외쪽은 안 나가냐? 옆집 딸은 이번에 유럽 간다고 하드만…걔는 유학가는 거잖아! 집에서 돈 대줘서! 난 잘하고 있으니까 아빠나 잘해! ,사랑을 재다보면 스스로가 더 힘들거예요.
응? 어디로 가냐고? 어… 유럽!그래? 그러면 시간 좀 걸리겠네.,마음이 따뜻할 것 같아요.
깔금하네요. 그런데 교수님 사형수들을 잔뜩 모아놓은 시설 치고는 좀 허술해 보이는데요?어쩔 수 없어. 일정에 맞춰서 급하게 마련한 거라… 그래도 이 정도면 준수하잖아?,모든 일이 뜻대로 되진 않나봐요.
그 사형수들 서류상으론 이미 사형 처리 된 사람들이거든. 세상엔 이미 존재하지 않는 셈이지.뭐라고요?,아직 시간이 더디게 흐를 거예요.
좀 어지러운 것 같아요. 저번 약 때문인지.그래…? 그럼 이걸 먹어봐. 좀 괜찮아질 거야.,당장 내일 일도 예측할 수 없는걸요.
안 그러면 입을 안 열어. 저게 일종의 친밀감의 표시야. 내가 경계를 풀테니 너도 경계를 풀어라 하는 거지.목숨을 건 연구네요.,모르는 사실에 더 화가 나 있을 거예요.
너무 부담갖지 않으셔도 됩니다. 이건 취조 같은 게 아니니까 그냥 편하게 얘기해주세요.음… 이런 얘기를 해드리면 되려나. 한 번은 이런 적이 있었어요. 버스를 탔어요.,후련하다니 다행이에요.
니가 보자고 한 거잖아. 어디서 약한 척을…척 아니에요! 좋아하는 거랑 어질어질한 거랑은 다른 거예요!,성장에는 고통이 따르나봐요.
아 그럴 수도 있겠네요.그럼 일단 다른 방들을 돌아다녀볼까요?,새로운 취미생활도 시작해 봐요.
그래요. 그럼 그놈들도 못나갔겠네요. 그렇지요?카드가 없다면 그렇겠죠.,깊은 곳까지 가지 말고 주의하세요.
문이 카드키라서 아마 걔들도 못나갔을 거예요.그런가요. 그럼 못 나갔겠네요.,요즘 크루엘라 재미있어요. 
더 흩어지자고요?네 따로따로. 혼자서. 그래야 빠르죠.,너무 많은 생각을 하지 마세요.
아 이거? 뭐랄까. 일종의 영양제라고 해야하나? 영양제요? 별로 그렇게 생기진 않았는데.,바람 피우는 건 아닌데 이미지가 안 좋아질 거 같아요.
그걸 아는 사람이 있을까?하긴…,썸 관계에서 돈 관계는 피하는 게 좋을 듯 하네요.
그래. 한 번 해보자.이렇게 된 이상 우리도 순순히 당해줄 순 없어.,믿는 만큼 이야기하는 거 같아요.
…네?당신 갑자기 동요하고 있다. 어둠이 두려운가?,잘하는 걸 아직 못 찾은 걸 수도 있어요.
어둠이 많은 변수를 제공하겠지만 맞닥뜨렸을 땐 싸울 수 있어야 하니까요. 무기가 있을만한 곳이 어디 없을까요?전 오늘 여기 처음 와서 하나도 몰라요.,봐달라는 거겠죠.
뭐…?어떤가. 그 말 우리가 항상 듣던 말이지 않나?,회원정보 찾기를 해보세요.
그래요. 꿈이 아니죠 이건. 현실이에요.하지만 아무것도 현실같이 느껴지지 않아요.,안전 운전 하세요.
근데 왜 주인공은 왜 맨날 저렇게 당하기만 해요? 조금만 마음을 바꾸면 주인공이 살인마를 쫓을 수도 있는 거잖아요.그게 그렇게 간단한 문제가 아니거든. 그건 더 이상 인간이 아니게 되는 경계. 그 경계를 넘을 수 있느냐의 문제야.,꼭 잘 될거예요.
네?죽은 남자가 갖고 있던 핸드폰. 그걸 여자가 발견하면 경찰을 부를 수도 있다.,아이는 아이다워야 아름답죠.
왜 그랬습니까?당신들이… 밖에 있잖아요.,더 나은 내일이 올 거예요.
당신 너무 처져있습니다.그럴만한 상황이니까요.,이유가 있을 거예요.
아… 그 그렇군요. 거절…인거죠?앗 그게 아니에요. 정말로 없어서요….,좋은 날이 있을 거예요.
난 이 앞에 있는 미술대학에 다녀.아아 알아요.,많이 당했나봐요.
신문에 실린 풍자 만화같은거 알아?대충은요. 본 적이 있을지도 모르겠네요.,눈꺼풀의 무게를 이겨내세요.
어떤 점이요?꽃이 피고 나서야 여기에 있었구나 라고 깨닫게 된다고나 할까. 그 시기가 아니면 전혀 의식하지 않는다는 생각이 들어서.,잘하고 오세요.
예 왠지 좋은 느낌 아닌가요?지면과 같은 높이에 이렇게 물이 많이 흐르고 있구나.,살랑대는 바람에 마음도 움직일 거예요.
말 그대로 첫눈에 반했다 인가요.넌 엄청나게 예뻐서 나한테는 허들이 높으니까. 도저히 다가가지 못했을 거야.,이별에는 면역이 힘든가봐요.
아냐 엉덩이 라인이 잘 그려졌구나.그렇지 여기가 잘 되었어. 목도 원근감이 잘 잡혔고.,적당히 드세요.
그럼 안내해 줄게. 자주 오니까 완벽하게 설명할 수 있어.그래? 그럼 사양하지 않고…,능력이 있으면 하면 되죠.
응. 게다가 같은 다섯 살 때. 어때 우연이지?그렇네.,염탐하지 마요.
잠깐만. 하숙집이라 아직 외우지 못했거든. 자 이거면 돼?응. 그럼 나중에 꼭 전화할게.,따뜻할 거 같아요.
어디든 들러서 차를 마시든 밥을 먹든 했어야지. 최소한 데이트 약속이라도 잡았어야 하는 거 아니냐.하지만… 그건 너무 성급한거 아냐?,동감이에요.
뭐 네 얘기를 들으면 호감은 충분한 것 같으니까 괜찮다고 생각은 하는데.그 그래? 호감은 충분한 것 같다고?,호감이 있을지도 모르겠어요.
데이트 약속 하라고.…지금?,얼른 끝내시길 기도할게요.
좋아.처음엔… 뭐라고 말하면 돼?,사람에 따라 다르지 않을까요.
앗 어디에 가자고 하면 되지?그 정도는 직접 생각해,마음 정리가 필요하시군요.
다행이다 …오늘은 고마웠어.아 으응 나야말로. 미안해 깜짝 놀랐었지?,서로 노력하면 행복할 거예요.
그럼 같이 영화라도 보지 않을래?응. 좋아.,연애 전으로 돌아가지는 못할 거예요.
그 관 얼만 줄 알아?! 지금 엄마 병원비 정산 안 된 것도 한참이야.알아서 할게.,할 수 있어요.
..웬일이냐?전 며느리로써 당연히 와야지..,병원가세요.
..안 되는 거 기본적인 상식과 염치가 있는 사람이라면 잘 알 거 아냐.상식은 모르겠고 그냥 현실만 보이네. 남자 혼자 돈 없이 여자 애 키우는 거.,그만큼 많이 성장하려 하나봐요.
몰라.그냥 열쇠 둔 데만 알려 주시면 제가 잘 감춰둘 수 있습니다.,찾아가도 후회안할 자신있는지 스스로에게 물어보세요.
도대체 뭔 일인데?!됐고.. 금방 갈 테니까 잘 좀 하고 있어. 알았지?,초록초록하네요.
..어.. 어.. 어 왜?아빠 언제 오는데?,득템 했네요.
한번 불고 가시죠? 술 드셨어요?어머니 상중이라서 딱 한잔 했는데.. 그냥 한번 가자.,포근한 느낌 저도 좋아해요.
제발 나 좀 내비둬라. 좀.뭘 내비 둬. 지금 엄마 입관해야 된다는데.. 아들이 있어야 할 거 아냐.,말하고 가거나 같이 가보세요.
지금 니 사과 받자고 온 건 아니고.. 장부에 어디까지 적혀있냐?그동안 받고 나눈 거 다요.,모든 함께할 수 있는 게 좋죠.
야- 지금 너 땜에 여기 사람들 다 잡게 생겼는데. 뭔가 좀.. 책임 있는 말을 해야 하는 거 아니냐?잠깐만 혹시 나보고 독박 쓰란 얘기하러 온 거야? 초상집에? 타이밍 좋네 잔인하고. ,추억이 있나봐요.
안에 사람 있어요?망가졌나..? 여서 안 보여. 들어가 봐야 할 것 같은데..,운전하는거 재미있어요.
그럴라고 했는데 감찰반애들 의외로 쉽게 걸리네. 서랍에 있던 현금만 압수되는 걸로 해서 잘 마무리 됐다.,연락하세요.
아니에요.그리고 한 가지 더..,충분히 아파하면서 충분한 시간이 필요할 거예요.
저정도 특징으로 차 찾으려면 최소한 일 이백 댄 될 텐데.. 차량 리스트 나오면 최근에 수리한 차들 위주로 카센터 뒤져서 알리바이 확인하고 루미놀 피반응 검사하면 딱 나오겠구만.,다른 친구랑 가라고 해요.
어. 우리 주말에 속초 가는 거지? 오빠 딸 생일.,날씨가 안 좋더라도 데이트는 성공적일 거예요.
혹시 우리 엄마 남자 있었어?뭔 소리야?,모두를 위해서 그게 좋을지도 몰라요.
뺑소니 자수하면 몇 년 형이냐?아니 형사가 그것도 모르십니까?,이별이 다가옴을 느끼나봅니다.
자꾸 그러면 안쓰러워요.아무래도 사람 착각하신 거 같네요.. 예?,30분씩 일찍 자는 습관을 들여보세요.
뺑소니 사건은 잘 진행돼?의심 가는 게 있는데 동일 차종이 280대나 돼서요.,요즘 예민한가봐요.
경찰 보니 무섭지 잡아 갈까봐.원하는 게 뭐야?,당신도 힘들어 보이네요.
일 마치고 뒤따라갈게. 언제 올 건데?,가만히 있어도 생각나는 거 아닐까요.
하긴 누가 죽인 게 무슨 상관이야. 너가 그때 신고만 했어도 여기까지 안 왔을 텐데. 억울할 거 없어. 니가 선택한 거잖아.,눈 내리는게 싫은가 봐요.
너 퇴직금 받아 현장에서 너 대신 죽은 동료 어머니 가게 차려주려 한다며..? 생각은 기특한데.. 에휴.. 경찰 관두면 뭐하게 어?우리나라에 직업이 만 이천 가지가 된다는데 할 일 없겠어요?,완전히 잊는다는건 사실 불가능하니까요.
얼마나?다요 전부 다.,애매하긴 해요.
한 300백 정도 빌려줄 수 없나.. 더 이상 카드 돌려막기가 안 되네헛..헛..,왜 그 시간에 연락을 했을까요.
나가서 먹자구? 야야 귀찮아 집에서 때워~저기 가고 싶다고.,포근한 느낌 저도 좋아해요.
이러지마 좀! 사랑이 어떻게 변하냐?변하니까 사랑이지 안변하면 다이아몬드게? 그만하자 나갈게.,똥차 가고 벤츠 올 거예요.
예? 그냥 뭐.그냥요? 근데 참 선생님 저 어디서 본적 없으세요?,멋져 보여요!
코피나면 치료를해야죠 어디봐요.괜찮아요 그냥 가세요. 창피해서 그래요.,어느덧 2주가 지났어요.
이거 원래 1회용으로 만든거라 여러번 쓰면 세균 번식한다고 몇번이나 말씀드렸는데.아유 됐다 얘. 그런 거 다 따지면 어떻게 사니. 그렇다고 아깝게 버리…,공부하러 왔나봐요.
야~ 가관이다.야 씨 놀랬잖아! ,사랑의 끝은 항상 허무하네요.
웬일은 수업 끝난지가 언젠데.걔 진짜 러시아 가버린거냐? 진짜루 간거야?,돕는 게 아니라 같이 하는 거예요.
밤에 레이스? 엄마아빠 알면 엄청 혼날텐데?그래서 이르겠다고?,기억의 편린일 뿐이에요.
하 무리하게 던진다 했어. 그럼 애는 누가 봐? 형수님도 안 계시잖아우리가 보면 돼 걱정하지마라. 어 애기 운다 끊어 ,정색 한번 해주세요.
나라니까?글쎄 나가 누구시냐구요?,마음이 복잡한가요.
나 내일 떠나.그렇게 빨리?,저도 좋아합니다.
똥 싼거 아니야?똥? 아 똥~  야 똥이다 똥 기저귀 확인해봐~,누가 더 사랑하는지는 중요하지 않아요.
너 어디 놀러 왔냐?에? ,알 수 없어요.
갈려면 조용히 가지 .동서 정말 대단해 나랑 세대차인가.남편이라는 자식이 더 멍청하지. 이혼하잔다구 덥석 하고 시킨다고 애를 갖다 치고.,인연이 거기까지였다고 생각하기로 해요.
아. 그래두 대기시간 너무 기니까 내쪽으로 돌려.그럴려고 했는데요 다들 그 선생님한테 받는다고 그러셔서…,미끄러우니 조심하세요.
정말요? 와 이제 이웃사촌이네요 잘 부탁드릴께요.아 네.,그래도 해야 깔끔하겠죠.
친구가 유학가면서 다 놓고 갔거든요. 돌아올 때 까지 집 관리 겸 싸게 지내는거예요.야 아가씨 횡재했네.,많은 시간이 흘렀네요.
어 환자야? 들어오시라 그래~아뇨 결재 좀.. 물리치료기 구입확인서예요.,마음은 좀 정리 되어가길 바랍니다.
할아버지 저예요.너 왜 왔어?,생각보다 많은 시간이 지났네요.
모습이 괜찮아 보여? 아파보이진 않아?보기엔 멀쩡해요.,고민하고 있다면 그게 맞을거예요.
고맙습니다.근데 왜 이렇게 늦으셨어요? 버스 타니까 10분밖에 안걸리던데.,무시하세요.
말해도 안 믿으실꺼예요.뭔데요?,어머어머 궁금하네요.
여기예요.어?! 나도 여긴데.,다른 사람들이 원하는 내가 되는 건 어려워요.
산 내려오다가 발 헛디뎌가지고.발목 뼜어요? ,기억도 안 나는 사소한 일로 싸워요.
저기요 선생님. 저는 그 사람한테 이 집 준다고 한 적 없거든요?나한텐 분명히 그렇게 얘기했는데?,결혼은 인생에서 중요해서 항상 고민이 되죠.
그렇다고 우리가 같이 지낼 순 없잖아요그럼 전세금을 바로 빼주세요 그래야 집을 구하죠.,너무 긴장하면 아무말도 못할 거예요.
에이 진짜 너무 하신다. 선생님 고집 좀 있으시네요.어머 왜 이러세요? 어머 어머 밀지 마세요.,나중에 이해가 될 거예요.
아니 세상에 무슨 그런. 그 집이 누구 집인데 지 맘대로 전세를 놔? 니 아내 전화번호 대!아 통화 안돼. 아직 전화도 없어.,외로운 상태인 거 같아요.
왜.저 우리 아들 말인데.,세상에 쉬운 일은 없어요.
케잌이 먹고 싶어? 그럼 사줘야지엄마가 만든거.,마음을 단단히 먹는게 힘들지요.
아까 걔들이랑 뭐 먹었냐?피자. 지들이 사더라.,산책 좀 해야겠네여.
왜 무서워? 그러면 어떡할건데? 엄마한테 다 이른다.,친구로서와 이성으로서 보는 눈이 달랐나봐요.
무자식이 상팔자야 날 봐. 세상 편하잖아.으그 영감 또 전화야 갈께 ,사랑의 느낌이길 바라요.
내가 좀 봐도 돼?아직 완성 안됐는데…,자신 스스로에게 의지해보세요.
어? 썼어. 내가 그걸 왜 안써.근데 왜 어머님이 세탁하시면 빨래가 뻣뻣해요?,여름이네요.
갑자기 일정이 땡겨졌어요.그래 잘 먹을께. 엄마한테 전화 해봐야겠네.,커피도 좋지만 차도 마셔보세요.
엄마 결혼식 간다. 저녁 좀 챙겨 먹어.저녁 뭐 해 놓으셨어요?,저는 고민이 없어요.
빈 그릇? 너무 속 보이는 거 아닐까?일단은 걔가 집에 올 기회를 차단해야 돼. 니 동생이랑 마주쳐서 좋을 거 없잖아.,이성으로 대하고 싶다고 말해보세요.
안녕.근데 엄마가 안 계셔서 어떤건지 잘 모르겠거든?,질척거리지마세요.
아 진짜 이게 엉덩이를 어디다 깔고 앉아?미안. 몰랐다니까.,말하는 습관 차이인 듯 합니다.
내가 진짜 할말이 얼마나 많았는데.왜 큰 애가 또 무슨 짓을 했어?,그동안 못했던 일들을 시작해보세요.
너 하나도 안 무서워하더라?나 원래 겁 없어. 덕분에 스트레스 풀었다. 고마워.,맘고생 많았어요.
아 참 회 있었지 아 너무 뿌듯하다나두. 저렇게 쟁여놔야 마음이 편하더라구.,인연이 거기까지인가봐요.
왜요?집에 드나드는 거 허락받은 대신 밤마다 제가 애 봅니다.,집에 도움이 되려고 노력해보세요.
그게 아니라. 요기 요 가슴 밑에 꽉 막힌 거 같고. 속이 울렁울렁거리는게 죽겠어.가슴 밑이 꽉 막히고 속이 울렁울렁 거려요? 왜?,잘 이겨내고 있네요.
체? 아니야가슴 밑이 꽉 막히고 속이 울렁거리는게 보통 체한 증상인데.,아무래도 부담이 되겠죠.
뭘 그렇게 놀라? 밥을 고봉으로 퍼먹어대니 체하는게 당연하지. 아까 또 마트 갔다와서 보통 먹어댔겠어?좀 많이 먹긴 했지만 나 체하는 사람 아닌거 알잖아. 평생 그렇게 먹어왔는데 왜 갑자기 체 해?,무슨 이야기였나요.
이왕 이렇게 된 거 이 기회에 식습관 좀 바꿔. 저 밥공기부터 좀 바꿔.저걸 왜?,감기 조심하세요.
소화가 안 될 거 같은데.냉면은 소화 잘돼. 엄마 냉면 좋아하잖아.,사과하는게 좋겠어요.
그럼 여긴 내꺼다. 뭐니뭐니해도 꼬들살이 최고지.그럼 난 항정살 먹고 그 다음엔 갈매기살 그 다음엔 앞다리 먹어야지.,천천히 다시 다가가보세요.
그랬지. 어휴 배불러 더 못 먹겠다.엄마. 겨우 이정도로 왜 그래요.,당신이니까요.
들어가서 공부 하던지 자던지 해.하 엄마~,조금씩 조금씩 해보세요.
혼자 마셨지. 엄마 어딨어 우리 엄마. 엄마~어머님 주무셔 깨우지 마.,공부 열심히 하고 신청해보세요.
뭐가 틀려? 자식이 보자보자하니까 평생 새모이만큼 먹는 아버진 걱정도 안하고 지 엄마만 챙기고 앉았어아 좀 비켜보세요. 엄마~,어깨 꾹꾹 해드리고 싶어요.
그게 아니라. 소화가 잘 되네? 나 더 먹을 수 있을 거 같은데?진짜요? 엄마 그럼 엄마 밥공기 꺼내올까? 우리 밥공기!,붙잡고 싶은 마음이 굴뚝 같겠어요.
아직 도착 안했습니다.일단 산모부터 살리고 봐야지.,많이 지쳤나봐요.
잠깐. 아빠 넥타이 좀 고쳐줘.사진기는?,애절한 이야기입니다.
그 신발 불편하단 말야. 연습할 때 몇 번이나 신어봤는데 딱딱하구 발두 아프구.연극이잖아.,더 허전함이 느껴지겠어요.
안 돼! 안돼요!그래두 오랜만에 외식인데.,단순한 연하가 아니라는 걸 어필해봐요.
뭐라고?너희들한테 줄 돈 없어.,잘 될 거예요.
그래서.곤경에 처한 사람은 도와줘야 한다구 그랬어요.,계획적이고 합리적인 소비를 해보세요.
내 딸한테 먼저 사과해. 안 치울겁니까?,헤어지고 있는 중이시군요.
근데?아빠가 신겨주는 게 기분 좋아. 참.. 아빠 잠깐만..,나의 존재를 먼저 인지시켜보세요.
아. 죄송합니다.어떻게 된 거여. 이번 달도 그냥 못 주는거야?,잘하고 있어요. 이별을 받아들이는 것도 중요해요.
요즘은 의학이 발달해서 백혈병도 치료만 잘하면 5년까지 버티는 사람들도 있어요. 그래도 치료비가 한두푼도 아닌데.,쉽지 않을 거예요.
..그래. 근데 왜 말 안했어? 왜 나한테 숨겼어? 아빠하고 우린 서로 비밀 없기로 했잖아. ,글자라도 보는 게 어디에요.
니들 두고 그렇게 쉽게 안 죽어. 걱정 마.치료도 안 받으면서..,지금도 충분해요.
전 이 사람을 사랑합니다. 아버지.정신 차린 다음에 다시 얘기하자. 너 지금 제정신 아니야.,꽃길만 걷길 바랍니다.
전부해서 사만 삼천 칠백 사십 원이네.네. 저 구두 빨리 주세요.,결정할 때 의지하라고 말해보세요.
바보. 누가 진짜루 안 본대? 니가 말 안 들으면 그런다는 거지. 정말?,각자마다 취향이 있는 거죠.
그냥 잠이 안와서. 아빠는?엄마 생각이 나서. 너희들 잘 키우겠다고 약속했거든. 아빠가 그 약속을 잘 못 지키고 있는 거 같아서.,준비하느라 오래걸리는 친구를 이해해주세요.
할아버지 만나러.엄마랑 아빠 미워하는 그 할아버지?,같이 여행을 떠나보세요.
만약 이 세상에 아빠가 없으면 그 땐 네가 동생을 잘 보살펴 주겠다고. 약속할 수 있지?그런 말 하지 마. 싫어. ,극복하거나 이별하거나 둘 중 하나죠.
할아버지한테.할아버지? 서울에 사는 무서운 할아버지?,사랑하나봅니다.
딸아이가 둘입니다. 큰 녀석은 이번에 중학생 됐구 작은 놈은 국민학교 3학년입니다.그래서. 갑자기 날 찾아온 이유가 뭐냐. 그 여자가 돈 좀 얻어오라고 너 등 떠밀든?,사랑했던 만큼 아픔도 크겠죠.
어이구. 오늘 못가요 거긴. 눈이 너무 많이 와서 버스가 끊겼어요.집에 아이들밖에 없어서 꼭 가야 하는데..,긴 만남을 잊기는 쉽지 않죠.
근데 왜 안했어?엄마가 반대하셔서요. 만화로 먹고 살기 힘들다고.,재결합이 더 힘들지요.
아버지는?..부모님이 이혼하셔서.,잠이 많은 남자친구를 이해해주세요.
지금 4권짼데 주인공이 사형 선고 받았다? 어이없어.아아 사형 안 당해요. 걱정 안하셔도 돼요.,원하는대로 해보세요.
이번 주가 끝이라면서 아직도 안 나왔잖아. 아버지한테 들은 거 없냐?없는데요. ,운동할 때 조심하세요.
큰일 나다니? 선생님이 사라지셨어요!,미련없이 정리했긴 바랍니다.
아니예요! 단골집 다 확인했는데 어제 안 오셨대요. 친구 분들도 다 연락해봤는데 모른대잖아요. 핸드폰도 놓고 가셨구요!핸드폰을 놓고?,서로의 가치관이 평행선을 이루지만 않는다면 만날 수도 있을 거예요.
편집부에 연락해야겠죠? 아직 말도 못 꺼냈는데. 좀만 기다려보자. 아직 마감까지 시간 있잖아.,공통 관심사를 많이 만들어보세요.
경찰에 신고할까요?아직 24시간도 안됐잖아. 좀만 기다려보자. 너무 심란해서 잠깐 머리 식히러 나가셨을 수도 있지.,더 후회하기 전에 사과하세요.
으어!!구급차는?!,꾸준한 자기 관리 좋아요.
아까 조치가 조금만 늦었어도 사망했을 거라고 하네요. 저희 호텔에서 살인사건이 났으면.. 정말 덕분입니다. 감사합니다. 뭘요. 의사로서 당연히 할일을 한 건데요.,출퇴근을 미리 느껴보고 있네요.
뭐?선생님 지금 마감하셨어요! 어디서 보내신 건진 모르겠지만 하여튼 지금 막 보내셨어요!,언젠간 할 거예요.
어떻게 알아요? 아무것도 기억 안 난다면서.직감으로. 뭐 어쨌든 꼭 찾아야 돼. 아무래도 이 여자가 내 인생의 키를 쥔 거 같으니까.,SNS는 보지 않는 게 좋겠어요.
아니 미인은 절대 아니고미인이라던데요? ,사랑의 예의가 없네요.
내 존재의 이유. 내 존재의 이유를 밝혀줄 키가 그 여자 같아. 됐어? 황당하네. 니 존재의 이유는 나도 밝힐 수 있거든? 간단해 너희 부모님의 사랑으로 정자와 난자가 결합해서…,맘 고생 많았어요.
미인 아니라니까.전혀 안 믿기는데?,좋은 사람이 생길 거예요.
저기 좀 나가주실래요? 제가 지금 교수님 말씀 들을 때가 아니라서요어 이게 나 밀었냐? 지금 날 밀어? ,어머나
너 요새 얼굴 보기 힘들다. 많이 바빠?네 뭐..,사랑은 사람마다 정의가 다를 거예요.
남자친구한테 채였나?남자가 있어야 채이든 말든 하지,예상치 못한 이별에 면역이 덜 되었나봐요.
뭘 또 생각을 해요? 그만 좀 생각해요 아빠는 가출하신 게 아냐 아빠는 납치된 거지!,사랑 받는 자신이 알겠죠.
